match_id,season_id,division,group_id,player_a_id,player_b_id,score_a,score_b,winner_id,score_model
2012-s1-B-GF-2-4,2012-s1,B,2012-s1-B-GF,P1805,P1531,2,8,P1531,set-scores
2012-s1-B-GF-2-6,2012-s1,B,2012-s1-B-GF,P1805,P1836,4,6,P1836,set-scores
2012-s1-B-GF-3-4,2012-s1,B,2012-s1-B-GF,P1848,P1531,6,4,P1848,set-scores
2012-s1-B-GF-3-6,2012-s1,B,2012-s1-B-GF,P1848,P1836,6,4,P1848,set-scores
2012-s1-B-GF-4-5,2012-s1,B,2012-s1-B-GF,P1531,P1820,5,5,,set-scores
2012-s1-B-GF-4-6,2012-s1,B,2012-s1-B-GF,P1531,P1836,4,6,P1836,set-scores
2012-s2-A-GA-0-1,2012-s2,A,2012-s2-A-GA,P1765,P1849,9,1,P1765,set-scores
2012-s2-A-GA-0-2,2012-s2,A,2012-s2-A-GA,P1765,P0772,3,7,P0772,set-scores
2012-s2-A-GA-0-3,2012-s2,A,2012-s2-A-GA,P1765,P1808,4,6,P1808,set-scores
2012-s2-A-GA-0-4,2012-s2,A,2012-s2-A-GA,P1765,P1425,5,5,,set-scores
2012-s2-A-GA-0-5,2012-s2,A,2012-s2-A-GA,P1765,P1732,5,5,,set-scores
2012-s2-A-GA-0-6,2012-s2,A,2012-s2-A-GA,P1765,P1249,4,6,P1249,set-scores
2012-s2-A-GA-2-3,2012-s2,A,2012-s2-A-GA,P0772,P1808,3,7,P1808,set-scores
2012-s2-A-GA-2-4,2012-s2,A,2012-s2-A-GA,P0772,P1425,6,4,P0772,set-scores
2012-s2-A-GA-2-5,2012-s2,A,2012-s2-A-GA,P0772,P1732,7,3,P0772,set-scores
2012-s2-A-GA-2-6,2012-s2,A,2012-s2-A-GA,P0772,P1249,6,4,P0772,set-scores
2012-s2-A-GA-3-4,2012-s2,A,2012-s2-A-GA,P1808,P1425,7,3,P1808,set-scores
2012-s2-A-GA-3-6,2012-s2,A,2012-s2-A-GA,P1808,P1249,8,2,P1808,set-scores
2012-s2-A-GA-4-5,2012-s2,A,2012-s2-A-GA,P1425,P1732,4,6,P1732,set-scores
2012-s2-A-GA-4-6,2012-s2,A,2012-s2-A-GA,P1425,P1249,4,6,P1249,set-scores
2012-s2-A-GA-5-6,2012-s2,A,2012-s2-A-GA,P1732,P1249,5,5,,set-scores
2012-s2-A-GB-0-1,2012-s2,A,2012-s2-A-GB,P1584,P1854,7,3,P1584,set-scores
2012-s2-A-GB-0-2,2012-s2,A,2012-s2-A-GB,P1584,P1771,7,3,P1584,set-scores
2012-s2-A-GB-0-3,2012-s2,A,2012-s2-A-GB,P1584,P1419,6,4,P1584,set-scores
2012-s2-A-GB-0-4,2012-s2,A,2012-s2-A-GB,P1584,P1770,1,9,P1770,set-scores
2012-s2-A-GB-0-5,2012-s2,A,2012-s2-A-GB,P1584,P1775,7,3,P1584,set-scores
2012-s2-A-GB-0-6,2012-s2,A,2012-s2-A-GB,P1584,P1096,5,5,,set-scores
2012-s2-A-GB-1-2,2012-s2,A,2012-s2-A-GB,P1854,P1771,1,9,P1771,set-scores
2012-s2-A-GB-1-3,2012-s2,A,2012-s2-A-GB,P1854,P1419,1,9,P1419,set-scores
2012-s2-A-GB-1-5,2012-s2,A,2012-s2-A-GB,P1854,P1775,6,4,P1854,set-scores
2012-s2-A-GB-1-6,2012-s2,A,2012-s2-A-GB,P1854,P1096,2,8,P1096,set-scores
2012-s2-A-GB-2-3,2012-s2,A,2012-s2-A-GB,P1771,P1419,6,4,P1771,set-scores
2012-s2-A-GB-2-4,2012-s2,A,2012-s2-A-GB,P1771,P1770,5,5,,set-scores
2012-s2-A-GB-2-5,2012-s2,A,2012-s2-A-GB,P1771,P1775,6,4,P1771,set-scores
2012-s2-A-GB-2-6,2012-s2,A,2012-s2-A-GB,P1771,P1096,4,6,P1096,set-scores
2012-s2-A-GB-3-4,2012-s2,A,2012-s2-A-GB,P1419,P1770,8,2,P1419,set-scores
2012-s2-A-GB-3-5,2012-s2,A,2012-s2-A-GB,P1419,P1775,7,3,P1419,set-scores
2012-s2-A-GB-3-6,2012-s2,A,2012-s2-A-GB,P1419,P1096,5,5,,set-scores
2012-s2-A-GB-4-5,2012-s2,A,2012-s2-A-GB,P1770,P1775,10,0,P1770,set-scores
2012-s2-A-GB-4-6,2012-s2,A,2012-s2-A-GB,P1770,P1096,6,4,P1770,set-scores
2012-s2-A-GB-5-6,2012-s2,A,2012-s2-A-GB,P1775,P1096,4,6,P1096,set-scores
2012-s2-A-GC-0-1,2012-s2,A,2012-s2-A-GC,P1251,P0064,8,2,P1251,set-scores
2012-s2-A-GC-0-2,2012-s2,A,2012-s2-A-GC,P1251,P1398,6,4,P1251,set-scores
2012-s2-A-GC-0-3,2012-s2,A,2012-s2-A-GC,P1251,P1825,6,4,P1251,set-scores
2012-s2-A-GC-0-4,2012-s2,A,2012-s2-A-GC,P1251,P1755,5,5,,set-scores
2012-s2-A-GC-0-5,2012-s2,A,2012-s2-A-GC,P1251,P1802,7,3,P1251,set-scores
2012-s2-A-GC-0-6,2012-s2,A,2012-s2-A-GC,P1251,P1830,7,3,P1251,set-scores
2012-s2-A-GC-1-2,2012-s2,A,2012-s2-A-GC,P0064,P1398,8,2,P0064,set-scores
2012-s2-A-GC-1-3,2012-s2,A,2012-s2-A-GC,P0064,P1825,8,2,P0064,set-scores
2012-s2-A-GC-1-4,2012-s2,A,2012-s2-A-GC,P0064,P1755,4,6,P1755,set-scores
2012-s2-A-GC-1-5,2012-s2,A,2012-s2-A-GC,P0064,P1802,6,4,P0064,set-scores
2012-s2-A-GC-1-6,2012-s2,A,2012-s2-A-GC,P0064,P1830,4,6,P1830,set-scores
2012-s2-A-GC-2-3,2012-s2,A,2012-s2-A-GC,P1398,P1825,6,4,P1398,set-scores
2012-s2-A-GC-2-6,2012-s2,A,2012-s2-A-GC,P1398,P1830,4,6,P1830,set-scores
2012-s2-A-GC-3-4,2012-s2,A,2012-s2-A-GC,P1825,P1755,6,4,P1825,set-scores
2012-s2-A-GC-3-5,2012-s2,A,2012-s2-A-GC,P1825,P1802,6,4,P1825,set-scores
2012-s2-A-GC-3-6,2012-s2,A,2012-s2-A-GC,P1825,P1830,2,8,P1830,set-scores
2012-s2-A-GC-4-6,2012-s2,A,2012-s2-A-GC,P1755,P1830,0,10,P1830,set-scores
2012-s2-A-GC-5-6,2012-s2,A,2012-s2-A-GC,P1802,P1830,7,3,P1802,set-scores
2012-s2-A-GD-0-1,2012-s2,A,2012-s2-A-GD,P1791,P1396,6,4,P1791,set-scores
2012-s2-A-GD-0-2,2012-s2,A,2012-s2-A-GD,P1791,P1523,6,4,P1791,set-scores
2012-s2-A-GD-0-3,2012-s2,A,2012-s2-A-GD,P1791,P0951,4,6,P0951,set-scores
2012-s2-A-GD-0-4,2012-s2,A,2012-s2-A-GD,P1791,P1757,5,5,,set-scores
2012-s2-A-GD-0-5,2012-s2,A,2012-s2-A-GD,P1791,P1821,5,5,,set-scores
2012-s2-A-GD-0-6,2012-s2,A,2012-s2-A-GD,P1791,P1801,4,6,P1801,set-scores
2012-s2-A-GD-1-2,2012-s2,A,2012-s2-A-GD,P1396,P1523,6,4,P1396,set-scores
2012-s2-A-GD-1-3,2012-s2,A,2012-s2-A-GD,P1396,P0951,9,1,P1396,set-scores
2012-s2-A-GD-1-4,2012-s2,A,2012-s2-A-GD,P1396,P1757,6,4,P1396,set-scores
2012-s2-A-GD-1-5,2012-s2,A,2012-s2-A-GD,P1396,P1821,10,0,P1396,set-scores
2012-s2-A-GD-1-6,2012-s2,A,2012-s2-A-GD,P1396,P1801,1,9,P1801,set-scores
2012-s2-A-GD-2-3,2012-s2,A,2012-s2-A-GD,P1523,P0951,8,2,P1523,set-scores
2012-s2-A-GD-2-4,2012-s2,A,2012-s2-A-GD,P1523,P1757,4,6,P1757,set-scores
2012-s2-A-GD-2-5,2012-s2,A,2012-s2-A-GD,P1523,P1821,6,4,P1523,set-scores
2012-s2-A-GD-2-6,2012-s2,A,2012-s2-A-GD,P1523,P1801,2,8,P1801,set-scores
2012-s2-A-GD-3-4,2012-s2,A,2012-s2-A-GD,P0951,P1757,6,4,P0951,set-scores
2012-s2-A-GD-3-5,2012-s2,A,2012-s2-A-GD,P0951,P1821,6,4,P0951,set-scores
2012-s2-A-GD-3-6,2012-s2,A,2012-s2-A-GD,P0951,P1801,4,6,P1801,set-scores
2012-s2-A-GE-0-1,2012-s2,A,2012-s2-A-GE,P0182,P1773,8,2,P0182,set-scores
2012-s2-A-GE-0-2,2012-s2,A,2012-s2-A-GE,P0182,P1051,5,5,,set-scores
2012-s2-A-GE-0-3,2012-s2,A,2012-s2-A-GE,P0182,P1748,6,4,P0182,set-scores
2012-s2-A-GE-0-5,2012-s2,A,2012-s2-A-GE,P0182,P1587,2,8,P1587,set-scores
2012-s2-A-GE-0-6,2012-s2,A,2012-s2-A-GE,P0182,P1842,8,2,P0182,set-scores
2012-s2-A-GE-1-2,2012-s2,A,2012-s2-A-GE,P1773,P1051,6,4,P1773,set-scores
2012-s2-A-GE-1-3,2012-s2,A,2012-s2-A-GE,P1773,P1748,5,5,,set-scores
2012-s2-A-GE-1-4,2012-s2,A,2012-s2-A-GE,P1773,P1839,3,7,P1839,set-scores
2012-s2-A-GE-1-5,2012-s2,A,2012-s2-A-GE,P1773,P1587,3,7,P1587,set-scores
2012-s2-A-GE-1-6,2012-s2,A,2012-s2-A-GE,P1773,P1842,7,3,P1773,set-scores
2012-s2-A-GE-2-4,2012-s2,A,2012-s2-A-GE,P1051,P1839,4,6,P1839,set-scores
2012-s2-A-GE-2-5,2012-s2,A,2012-s2-A-GE,P1051,P1587,1,9,P1587,set-scores
2012-s2-A-GE-2-6,2012-s2,A,2012-s2-A-GE,P1051,P1842,3,7,P1842,set-scores
2012-s2-A-GE-3-5,2012-s2,A,2012-s2-A-GE,P1748,P1587,1,9,P1587,set-scores
2012-s2-A-GE-3-6,2012-s2,A,2012-s2-A-GE,P1748,P1842,1,9,P1842,set-scores
2012-s2-A-GE-4-5,2012-s2,A,2012-s2-A-GE,P1839,P1587,3,7,P1587,set-scores
2012-s2-A-GE-4-6,2012-s2,A,2012-s2-A-GE,P1839,P1842,4,6,P1842,set-scores
2012-s2-A-GE-5-6,2012-s2,A,2012-s2-A-GE,P1587,P1842,4,6,P1842,set-scores
2012-s2-A-GF-0-1,2012-s2,A,2012-s2-A-GF,P1202,P0368,2,8,P0368,set-scores
2012-s2-A-GF-0-2,2012-s2,A,2012-s2-A-GF,P1202,P1810,5,5,,set-scores
2012-s2-A-GF-0-5,2012-s2,A,2012-s2-A-GF,P1202,P1063,6,4,P1202,set-scores
2012-s2-A-GF-1-2,2012-s2,A,2012-s2-A-GF,P0368,P1810,8,2,P0368,set-scores
2012-s2-A-GF-1-3,2012-s2,A,2012-s2-A-GF,P0368,P1103,6,4,P0368,set-scores
2012-s2-A-GF-1-4,2012-s2,A,2012-s2-A-GF,P0368,P1745,4,6,P1745,set-scores
2012-s2-A-GF-1-5,2012-s2,A,2012-s2-A-GF,P0368,P1063,6,4,P0368,set-scores
2012-s2-A-GF-1-6,2012-s2,A,2012-s2-A-GF,P0368,P1381,6,4,P0368,set-scores
2012-s2-A-GF-2-3,2012-s2,A,2012-s2-A-GF,P1810,P1103,5,5,,set-scores
2012-s2-A-GF-2-4,2012-s2,A,2012-s2-A-GF,P1810,P1745,5,5,,set-scores
2012-s2-A-GF-2-5,2012-s2,A,2012-s2-A-GF,P1810,P1063,3,7,P1063,set-scores
2012-s2-A-GF-2-6,2012-s2,A,2012-s2-A-GF,P1810,P1381,9,1,P1810,set-scores
2012-s2-A-GF-3-4,2012-s2,A,2012-s2-A-GF,P1103,P1745,4,6,P1745,set-scores
2012-s2-A-GF-3-5,2012-s2,A,2012-s2-A-GF,P1103,P1063,6,4,P1103,set-scores
2012-s2-A-GF-4-5,2012-s2,A,2012-s2-A-GF,P1745,P1063,5,5,,set-scores
2012-s2-A-GF-4-6,2012-s2,A,2012-s2-A-GF,P1745,P1381,7,3,P1745,set-scores
2012-s2-A-GF-5-6,2012-s2,A,2012-s2-A-GF,P1063,P1381,7,3,P1063,set-scores
2012-s2-B-GA-0-1,2012-s2,B,2012-s2-B-GA,P1183,P1643,10,0,P1183,set-scores
2012-s2-B-GA-0-2,2012-s2,B,2012-s2-B-GA,P1183,P1805,6,4,P1183,set-scores
2012-s2-B-GA-0-3,2012-s2,B,2012-s2-B-GA,P1183,P1766,6,4,P1183,set-scores
2012-s2-B-GA-0-5,2012-s2,B,2012-s2-B-GA,P1183,P1439,2,8,P1439,set-scores
2012-s2-B-GA-0-6,2012-s2,B,2012-s2-B-GA,P1183,P1664,4,6,P1664,set-scores
2012-s2-B-GA-1-2,2012-s2,B,2012-s2-B-GA,P1643,P1805,4,6,P1805,set-scores
2012-s2-B-GA-1-3,2012-s2,B,2012-s2-B-GA,P1643,P1766,2,8,P1766,set-scores
2012-s2-B-GA-1-5,2012-s2,B,2012-s2-B-GA,P1643,P1439,3,7,P1439,set-scores
2012-s2-B-GA-1-6,2012-s2,B,2012-s2-B-GA,P1643,P1664,6,4,P1643,set-scores
2012-s2-B-GA-2-3,2012-s2,B,2012-s2-B-GA,P1805,P1766,6,4,P1805,set-scores
2012-s2-B-GA-2-4,2012-s2,B,2012-s2-B-GA,P1805,P1780,9,1,P1805,set-scores
2012-s2-B-GA-2-5,2012-s2,B,2012-s2-B-GA,P1805,P1439,3,7,P1439,set-scores
2012-s2-B-GA-2-6,2012-s2,B,2012-s2-B-GA,P1805,P1664,6,4,P1805,set-scores
2012-s2-B-GA-3-5,2012-s2,B,2012-s2-B-GA,P1766,P1439,6,4,P1766,set-scores
2012-s2-B-GA-3-6,2012-s2,B,2012-s2-B-GA,P1766,P1664,8,2,P1766,set-scores
2012-s2-B-GA-4-5,2012-s2,B,2012-s2-B-GA,P1780,P1439,4,6,P1439,set-scores
2012-s2-B-GA-5-6,2012-s2,B,2012-s2-B-GA,P1439,P1664,7,3,P1439,set-scores
2012-s2-B-GB-0-2,2012-s2,B,2012-s2-B-GB,P1394,P1586,7,3,P1394,set-scores
2012-s2-B-GB-0-6,2012-s2,B,2012-s2-B-GB,P1394,P1807,7,3,P1394,set-scores
2012-s2-B-GB-1-2,2012-s2,B,2012-s2-B-GB,P1804,P1586,4,6,P1586,set-scores
2012-s2-B-GB-1-4,2012-s2,B,2012-s2-B-GB,P1804,P1717,3,6,P1717,set-scores
2012-s2-B-GB-1-5,2012-s2,B,2012-s2-B-GB,P1804,P1798,4,6,P1798,set-scores
2012-s2-B-GB-1-6,2012-s2,B,2012-s2-B-GB,P1804,P1807,3,7,P1807,set-scores
2012-s2-B-GB-2-3,2012-s2,B,2012-s2-B-GB,P1586,P1774,3,7,P1774,set-scores
2012-s2-B-GB-2-4,2012-s2,B,2012-s2-B-GB,P1586,P1717,4,6,P1717,set-scores
2012-s2-B-GB-2-5,2012-s2,B,2012-s2-B-GB,P1586,P1798,2,8,P1798,set-scores
2012-s2-B-GB-3-4,2012-s2,B,2012-s2-B-GB,P1774,P1717,5,5,,set-scores
2012-s2-B-GB-3-5,2012-s2,B,2012-s2-B-GB,P1774,P1798,5,5,,set-scores
2012-s2-B-GB-3-6,2012-s2,B,2012-s2-B-GB,P1774,P1807,2,8,P1807,set-scores
2012-s2-B-GB-4-5,2012-s2,B,2012-s2-B-GB,P1717,P1798,4,6,P1798,set-scores
2012-s2-B-GB-4-6,2012-s2,B,2012-s2-B-GB,P1717,P1807,6,4,P1717,set-scores
2012-s2-B-GB-5-6,2012-s2,B,2012-s2-B-GB,P1798,P1807,4,6,P1807,set-scores
2012-s2-B-GC-0-1,2012-s2,B,2012-s2-B-GC,P1353,P1787,2,8,P1787,set-scores
2012-s2-B-GC-0-2,2012-s2,B,2012-s2-B-GC,P1353,P1813,6,4,P1353,set-scores
2012-s2-B-GC-0-3,2012-s2,B,2012-s2-B-GC,P1353,P1735,6,4,P1353,set-scores
2012-s2-B-GC-0-4,2012-s2,B,2012-s2-B-GC,P1353,P1646,8,2,P1353,set-scores
2012-s2-B-GC-0-5,2012-s2,B,2012-s2-B-GC,P1353,P1744,7,3,P1353,set-scores
2012-s2-B-GC-0-6,2012-s2,B,2012-s2-B-GC,P1353,P1200,3,7,P1200,set-scores
2012-s2-B-GC-1-2,2012-s2,B,2012-s2-B-GC,P1787,P1813,6,4,P1787,set-scores
2012-s2-B-GC-1-3,2012-s2,B,2012-s2-B-GC,P1787,P1735,9,1,P1787,set-scores
2012-s2-B-GC-1-4,2012-s2,B,2012-s2-B-GC,P1787,P1646,10,0,P1787,set-scores
2012-s2-B-GC-1-5,2012-s2,B,2012-s2-B-GC,P1787,P1744,5,5,,set-scores
2012-s2-B-GC-1-6,2012-s2,B,2012-s2-B-GC,P1787,P1200,7,3,P1787,set-scores
2012-s2-B-GC-2-3,2012-s2,B,2012-s2-B-GC,P1813,P1735,6,4,P1813,set-scores
2012-s2-B-GC-2-4,2012-s2,B,2012-s2-B-GC,P1813,P1646,6,4,P1813,set-scores
2012-s2-B-GC-2-5,2012-s2,B,2012-s2-B-GC,P1813,P1744,7,3,P1813,set-scores
2012-s2-B-GC-2-6,2012-s2,B,2012-s2-B-GC,P1813,P1200,4,6,P1200,set-scores
2012-s2-B-GC-3-4,2012-s2,B,2012-s2-B-GC,P1735,P1646,6,4,P1735,set-scores
2012-s2-B-GC-3-5,2012-s2,B,2012-s2-B-GC,P1735,P1744,8,2,P1735,set-scores
2012-s2-B-GC-3-6,2012-s2,B,2012-s2-B-GC,P1735,P1200,7,3,P1735,set-scores
2012-s2-B-GC-4-5,2012-s2,B,2012-s2-B-GC,P1646,P1744,2,8,P1744,set-scores
2012-s2-B-GC-4-6,2012-s2,B,2012-s2-B-GC,P1646,P1200,3,7,P1200,set-scores
2012-s2-B-GC-5-6,2012-s2,B,2012-s2-B-GC,P1744,P1200,2,8,P1200,set-scores
2012-s2-B-GD-0-1,2012-s2,B,2012-s2-B-GD,P1739,P1824,10,0,P1739,set-scores
2012-s2-B-GD-0-2,2012-s2,B,2012-s2-B-GD,P1739,P1778,9,1,P1739,set-scores
2012-s2-B-GD-0-4,2012-s2,B,2012-s2-B-GD,P1739,P1814,7,3,P1739,set-scores
2012-s2-B-GD-0-5,2012-s2,B,2012-s2-B-GD,P1739,P1795,7,3,P1739,set-scores
2012-s2-B-GD-0-6,2012-s2,B,2012-s2-B-GD,P1739,P1776,7,3,P1739,set-scores
2012-s2-B-GD-1-2,2012-s2,B,2012-s2-B-GD,P1824,P1778,3,7,P1778,set-scores
2012-s2-B-GD-2-3,2012-s2,B,2012-s2-B-GD,P1778,P1746,0,10,P1746,set-scores
2012-s2-B-GD-2-4,2012-s2,B,2012-s2-B-GD,P1778,P1814,6,4,P1778,set-scores
2012-s2-B-GD-2-5,2012-s2,B,2012-s2-B-GD,P1778,P1795,7,3,P1778,set-scores
2012-s2-B-GD-2-6,2012-s2,B,2012-s2-B-GD,P1778,P1776,6,4,P1778,set-scores
2012-s2-B-GD-3-5,2012-s2,B,2012-s2-B-GD,P1746,P1795,8,2,P1746,set-scores
2012-s2-B-GD-4-5,2012-s2,B,2012-s2-B-GD,P1814,P1795,6,4,P1814,set-scores
2012-s2-B-GE-0-1,2012-s2,B,2012-s2-B-GE,P1531,P1666,10,0,P1531,set-scores
2012-s2-B-GE-0-2,2012-s2,B,2012-s2-B-GE,P1531,P1836,8,2,P1531,set-scores
2012-s2-B-GE-0-3,2012-s2,B,2012-s2-B-GE,P1531,P1764,9,1,P1531,set-scores
2012-s2-B-GE-0-4,2012-s2,B,2012-s2-B-GE,P1531,P1782,8,2,P1531,set-scores
2012-s2-B-GE-0-5,2012-s2,B,2012-s2-B-GE,P1531,P1204,8,2,P1531,set-scores
2012-s2-B-GE-0-6,2012-s2,B,2012-s2-B-GE,P1531,P1847,6,4,P1531,set-scores
2012-s2-B-GE-1-2,2012-s2,B,2012-s2-B-GE,P1666,P1836,1,9,P1836,set-scores
2012-s2-B-GE-1-3,2012-s2,B,2012-s2-B-GE,P1666,P1764,6,4,P1666,set-scores
2012-s2-B-GE-1-4,2012-s2,B,2012-s2-B-GE,P1666,P1782,2,8,P1782,set-scores
2012-s2-B-GE-2-3,2012-s2,B,2012-s2-B-GE,P1836,P1764,9,1,P1836,set-scores
2012-s2-B-GE-2-4,2012-s2,B,2012-s2-B-GE,P1836,P1782,6,4,P1836,set-scores
2012-s2-B-GE-2-5,2012-s2,B,2012-s2-B-GE,P1836,P1204,3,7,P1204,set-scores
2012-s2-B-GE-3-4,2012-s2,B,2012-s2-B-GE,P1764,P1782,1,9,P1782,set-scores
2012-s2-B-GE-3-5,2012-s2,B,2012-s2-B-GE,P1764,P1204,1,9,P1204,set-scores
2012-s2-B-GE-4-6,2012-s2,B,2012-s2-B-GE,P1782,P1847,5,5,,set-scores
2012-s3-A-GA-0-1,2012-s3,A,2012-s3-A-GA,P1808,P0772,8,2,P1808,set-scores
2012-s3-A-GA-0-2,2012-s3,A,2012-s3-A-GA,P1808,P1251,5,5,,set-scores
2012-s3-A-GA-0-3,2012-s3,A,2012-s3-A-GA,P1808,P1731,7,3,P1808,set-scores
2012-s3-A-GA-0-4,2012-s3,A,2012-s3-A-GA,P1808,P0368,4,6,P0368,set-scores
