player_lo_id,player_hi_id,matches,lo_wins,hi_wins,draws,lo_games,hi_games,group_matches,playoff_matches,last_season
P0617,P0951,1,0,1,0,4,6,1,0,2008-s5
P0951,P1037,1,0,1,0,4,6,1,0,2008-s5
P0363,P0951,3,1,2,0,8,22,3,0,2009-s3
P0512,P1111,1,1,0,0,7,3,1,0,2008-s5
P0512,P1010,1,1,0,0,10,0,1,0,2008-s5
P0512,P0982,2,2,0,0,12,8,2,0,2009-s1
P0512,P1105,1,1,0,0,6,4,1,0,2008-s5
P0512,P1042,1,1,0,0,7,3,1,0,2008-s5
P0982,P1111,1,1,0,0,7,3,1,0,2008-s5
P1105,P1111,1,1,0,0,10,0,1,0,2008-s5
P0616,P1111,1,1,0,0,6,4,1,0,2008-s5
P1042,P1111,1,0,1,0,3,7,1,0,2008-s5
P0982,P1010,1,1,0,0,9,1,1,0,2008-s5
P1010,P1105,1,0,1,0,2,8,1,0,2008-s5
P0616,P1010,1,0,1,0,2,8,1,0,2008-s5
P1010,P1042,1,0,1,0,0,10,1,0,2008-s5
P0982,P1105,1,0,1,0,1,9,1,0,2008-s5
P0982,P1042,1,0,1,0,3,7,1,0,2008-s5
P0616,P1105,1,0,1,0,2,8,1,0,2008-s5
P1042,P1105,1,0,1,0,4,6,1,0,2008-s5
P0616,P1042,1,1,0,0,7,3,1,0,2008-s5
P1097,P1166,1,0,1,0,3,7,1,0,2008-s5
P0607,P1097,1,1,0,0,7,3,1,0,2008-s5
P0858,P1097,1,1,0,0,7,3,1,0,2008-s5
P0996,P1097,1,1,0,0,6,4,1,0,2008-s5
P1034,P1097,1,0,1,0,3,7,1,0,2008-s5
P0658,P1097,1,0,1,0,4,6,1,0,2008-s5
P0607,P1166,1,0,1,0,3,7,1,0,2008-s5
P0858,P1166,1,1,0,0,7,3,1,0,2008-s5
P0996,P1166,1,1,0,0,6,4,1,0,2008-s5
P1034,P1166,1,0,1,0,4,6,1,0,2008-s5
P0658,P1166,1,1,0,0,6,4,1,0,2008-s5
P0607,P0996,1,1,0,0,6,4,1,0,2008-s5
P0607,P1034,1,1,0,0,9,1,1,0,2008-s5
P0858,P0996,1,0,0,1,5,5,1,0,2008-s5
P0658,P0858,1,0,1,0,3,7,1,0,2008-s5
P0996,P1034,1,0,1,0,4,6,1,0,2008-s5
P0658,P0996,1,0,1,0,3,7,1,0,2008-s5
P0658,P1034,1,1,0,0,10,0,1,0,2008-s5
P0928,P1160,1,0,1,0,4,6,1,0,2008-s5
P0928,P1053,1,0,1,0,3,7,1,0,2008-s5
P0928,P1130,1,0,1,0,0,10,1,0,2008-s5
P0928,P1048,1,0,1,0,2,8,1,0,2008-s5
P1053,P1160,1,1,0,0,6,4,1,0,2008-s5
P1130,P1160,1,0,1,0,4,6,1,0,2008-s5
P1025,P1160,1,1,0,0,7,3,1,0,2008-s5
P1160,P1177,1,0,1,0,4,6,1,0,2008-s5
P1048,P1160,1,0,1,0,3,7,1,0,2008-s5
P1053,P1130,1,1,0,0,10,0,1,0,2008-s5
P1025,P1053,1,1,0,0,7,3,1,0,2008-s5
P1053,P1177,1,1,0,0,9,1,1,0,2008-s5
P1048,P1053,1,1,0,0,7,3,1,0,2008-s5
P1025,P1130,1,1,0,0,6,4,1,0,2008-s5
P1130,P1177,1,0,1,0,3,7,1,0,2008-s5
P1025,P1177,1,1,0,0,9,1,1,0,2008-s5
P1025,P1048,1,1,0,0,8,2,1,0,2008-s5
P1048,P1177,1,1,0,0,8,2,1,0,2008-s5
P1005,P1146,1,0,1,0,4,6,1,0,2008-s5
P1146,P1151,1,1,0,0,6,4,1,0,2008-s5
P1146,P1173,1,1,0,0,10,0,1,0,2008-s5
P0327,P1146,1,1,0,0,9,1,1,0,2008-s5
P0685,P1135,1,0,1,0,2,8,1,0,2008-s5
P0685,P1005,1,0,0,1,5,5,1,0,2008-s5
P0685,P1151,1,0,1,0,1,9,1,0,2008-s5
P0685,P1173,1,1,0,0,10,0,1,0,2008-s5
P0327,P0685,1,0,1,0,4,6,1,0,2008-s5
P1005,P1135,1,1,0,0,9,1,1,0,2008-s5
P1135,P1173,1,1,0,0,10,0,1,0,2008-s5
P0327,P1135,1,1,0,0,8,2,1,0,2008-s5
P1005,P1151,1,0,1,0,4,6,1,0,2008-s5
P1005,P1173,1,1,0,0,10,0,1,0,2008-s5
P0327,P1005,1,1,0,0,6,4,1,0,2008-s5
P1151,P1173,1,1,0,0,10,0,1,0,2008-s5
P0327,P1151,1,0,0,1,5,5,1,0,2008-s5
P0327,P1173,1,1,0,0,10,0,1,0,2008-s5
P1008,P1098,1,1,0,0,6,4,1,0,2008-s5
P0793,P1098,1,0,1,0,2,8,1,0,2008-s5
P0431,P1098,1,0,1,0,4,6,1,0,2008-s5
P1057,P1098,1,1,0,0,6,4,1,0,2008-s5
P1098,P1167,1,0,1,0,4,6,1,0,2008-s5
P1096,P1098,1,0,1,0,3,7,1,0,2008-s5
P0793,P1008,1,0,1,0,2,8,1,0,2008-s5
P0431,P1008,1,0,1,0,2,8,1,0,2008-s5
P1008,P1057,1,0,0,1,5,5,1,0,2008-s5
P1008,P1167,1,1,0,0,7,3,1,0,2008-s5
P1008,P1096,1,0,0,1,5,5,1,0,2008-s5
P0431,P0793,1,0,0,1,5,5,1,0,2008-s5
P0793,P1057,1,1,0,0,6,4,1,0,2008-s5
P0793,P1167,1,0,1,0,0,10,1,0,2008-s5
P0431,P1057,1,0,1,0,3,7,1,0,2008-s5
P0431,P1167,1,0,1,0,1,9,1,0,2008-s5
P0431,P1096,1,1,0,0,7,3,1,0,2008-s5
P1057,P1167,2,1,1,0,8,12,2,0,2009-s3
P1057,P1096,1,0,1,0,0,10,1,0,2008-s5
P1096,P1167,2,0,1,1,7,13,2,0,2009-s1
P1046,P1067,1,1,0,0,6,4,1,0,2008-s5
P1032,P1067,1,0,1,0,2,8,1,0,2008-s5
P1060,P1067,1,1,0,0,6,4,1,0,2008-s5
P1067,P1112,1,1,0,0,9,1,1,0,2008-s5
P1032,P1046,1,0,0,1,5,5,1,0,2008-s5
P1046,P1060,1,1,0,0,6,4,1,0,2008-s5
P1043,P1046,1,0,1,0,3,7,1,0,2008-s5
P1046,P1112,1,0,1,0,3,7,1,0,2008-s5
P1032,P1060,1,0,0,1,5,5,1,0,2008-s5
P1032,P1043,1,1,0,0,7,3,1,0,2008-s5
P1032,P1112,1,0,1,0,0,10,1,0,2008-s5
P1043,P1060,1,0,1,0,1,9,1,0,2008-s5
P1060,P1112,1,0,1,0,4,6,1,0,2008-s5
P1043,P1112,1,0,1,0,4,6,1,0,2008-s5
P0938,P1050,1,1,0,0,6,4,1,0,2008-s5
P1050,P1108,1,0,1,0,2,8,1,0,2008-s5
P1018,P1050,1,0,1,0,3,7,1,0,2008-s5
P0718,P1050,1,0,1,0,0,10,1,0,2008-s5
P0959,P1050,1,0,0,1,5,5,1,0,2008-s5
P1050,P1134,1,0,1,0,4,6,1,0,2008-s5
P0938,P1108,1,0,0,1,5,5,1,0,2008-s5
P0938,P1018,1,1,0,0,10,0,1,0,2008-s5
P0718,P0938,1,0,1,0,0,10,1,0,2008-s5
P0938,P0959,1,1,0,0,8,2,1,0,2008-s5
P0938,P1134,1,0,1,0,3,7,1,0,2008-s5
P1018,P1108,1,0,1,0,0,10,1,0,2008-s5
P0718,P1108,1,0,1,0,0,10,1,0,2008-s5
P0959,P1108,1,0,1,0,0,10,1,0,2008-s5
P1108,P1134,1,0,1,0,2,8,1,0,2008-s5
P0718,P1018,1,1,0,0,6,4,1,0,2008-s5
P0959,P1018,1,0,1,0,0,10,1,0,2008-s5
P1018,P1134,1,0,1,0,4,6,1,0,2008-s5
P0718,P0959,1,0,1,0,4,6,1,0,2008-s5
P0718,P1134,1,0,0,1,5,5,1,0,2008-s5
P0959,P1134,1,0,1,0,4,6,1,0,2008-s5
P1091,P1123,1,0,1,0,2,8,1,0,2008-s5
P0995,P1091,1,0,1,0,3,7,1,0,2008-s5
P1091,P1139,1,1,0,0,6,4,1,0,2008-s5
P0952,P1091,1,0,1,0,3,7,1,0,2008-s5
P1091,P1106,1,0,0,1,5,5,1,0,2008-s5
P0217,P1123,1,0,1,0,4,6,1,0,2008-s5
P0217,P0995,1,0,1,0,4,6,1,0,2008-s5
P0217,P1139,1,1,0,0,6,4,1,0,2008-s5
P0217,P0952,1,0,1,0,4,6,1,0,2008-s5
P0217,P1106,1,0,1,0,2,8,1,0,2008-s5
P0995,P1123,1,0,1,0,4,6,1,0,2008-s5
P1123,P1139,1,1,0,0,10,0,1,0,2008-s5
P0952,P1123,1,0,0,1,5,5,1,0,2008-s5
P1106,P1123,1,0,1,0,4,6,1,0,2008-s5
P0952,P1106,1,1,0,0,6,4,1,0,2008-s5
P0558,P0658,1,1,0,0,7,3,1,0,2009-s1
P0558,P1244,1,1,0,0,7,3,1,0,2009-s1
P0558,P0697,1,1,0,0,6,4,1,0,2009-s1
P0558,P1294,1,1,0,0,6,4,1,0,2009-s1
P0658,P0689,1,0,1,0,4,6,1,0,2009-s1
P0029,P0689,1,1,0,0,6,4,1,0,2009-s1
P0689,P1294,1,0,1,0,3,7,1,0,2009-s1
P0658,P1244,1,0,1,0,3,7,1,0,2009-s1
P0658,P1294,1,0,1,0,4,6,1,0,2009-s1
P0029,P1244,1,1,0,0,6,4,1,0,2009-s1
P0029,P0697,1,1,0,0,7,3,1,0,2009-s1
P0029,P1294,1,0,1,0,4,6,1,0,2009-s1
P1244,P1294,1,1,0,0,6,4,1,0,2009-s1
P0697,P1294,1,0,1,0,3,7,1,0,2009-s1
P1158,P1383,1,1,0,0,8,2,1,0,2009-s1
P1158,P1310,1,1,0,0,8,2,1,0,2009-s1
P0672,P1158,1,1,0,0,6,4,1,0,2009-s1
P0969,P1158,2,1,1,0,10,10,2,0,2011-s1
P1158,P1303,1,0,0,1,5,5,1,0,2009-s1
P1158,P1368,1,0,1,0,3,7,1,0,2009-s1
P1310,P1383,1,0,1,0,3,7,1,0,2009-s1
P0672,P1383,1,1,0,0,6,4,1,0,2009-s1
P0969,P1383,1,1,0,0,7,3,1,0,2009-s1
P1303,P1383,1,1,0,0,6,4,1,0,2009-s1
P1368,P1383,1,1,0,0,7,3,1,0,2009-s1
P0672,P1310,1,1,0,0,7,3,1,0,2009-s1
P0969,P1310,1,1,0,0,8,2,1,0,2009-s1
P1310,P1368,1,0,1,0,2,8,1,0,2009-s1
P0672,P0969,1,0,0,1,5,5,1,0,2009-s1
P0672,P1303,1,1,0,0,8,2,1,0,2009-s1
P0672,P1368,1,0,1,0,2,8,1,0,2009-s1
P0969,P1303,1,1,0,0,6,4,1,0,2009-s1
P0969,P1368,1,0,1,0,4,6,1,0,2009-s1
P1303,P1368,1,0,1,0,4,6,1,0,2009-s1
P0858,P1151,1,1,0,0,8,2,1,0,2009-s1
P0858,P1074,1,1,0,0,9,1,1,0,2009-s1
P0858,P0951,1,1,0,0,6,4,1,0,2009-s1
P0363,P1074,1,0,1,0,0,10,1,0,2009-s1
P0363,P0707,1,0,1,0,4,6,1,0,2009-s1
P0616,P1151,1,0,0,1,5,5,1,0,2009-s1
P1074,P1151,1,1,0,0,8,2,1,0,2009-s1
P0707,P1151,1,1,0,0,8,2,1,0,2009-s1
P0951,P1151,1,1,0,0,10,0,1,0,2009-s1
P0616,P1074,1,0,1,0,4,6,1,0,2009-s1
P0616,P0707,1,0,1,0,2,8,1,0,2009-s1
P0616,P0951,1,0,1,0,3,7,1,0,2009-s1
P0707,P1074,1,1,0,0,6,4,1,0,2009-s1
P0951,P1074,1,1,0,0,6,4,1,0,2009-s1
P0707,P0951,1,0,1,0,4,6,1,0,2009-s1
P0512,P1330,1,0,1,0,4,6,1,0,2009-s1
P0512,P1259,1,1,0,0,8,2,1,0,2009-s1
P0512,P1324,1,1,0,0,10,0,1,0,2009-s1
P0512,P1292,1,1,0,0,8,2,1,0,2009-s1
P0512,P1241,1,1,0,0,8,2,1,0,2009-s1
P0982,P1330,1,0,1,0,0,10,1,0,2009-s1
P0982,P1259,1,0,1,0,0,10,1,0,2009-s1
P0982,P1292,1,0,1,0,0,10,1,0,2009-s1
P0982,P1241,1,0,1,0,3,7,1,0,2009-s1
P1259,P1330,1,1,0,0,7,3,1,0,2009-s1
P1324,P1330,1,1,0,0,8,2,1,0,2009-s1
P1292,P1330,1,0,1,0,4,6,1,0,2009-s1
P1241,P1330,1,0,1,0,2,8,1,0,2009-s1
P1259,P1324,1,1,0,0,6,4,1,0,2009-s1
P1259,P1292,1,0,1,0,3,7,1,0,2009-s1
P1241,P1259,1,1,0,0,6,4,1,0,2009-s1
P1292,P1324,1,1,0,0,10,0,1,0,2009-s1
P1241,P1324,1,1,0,0,6,4,1,0,2009-s1
P1241,P1292,1,0,1,0,4,6,1,0,2009-s1
P0607,P1318,1,1,0,0,6,4,1,0,2009-s1
P0140,P1318,1,1,0,0,7,3,1,0,2009-s1
P0820,P1318,1,0,1,0,4,6,1,0,2009-s1
P0984,P1318,1,1,0,0,7,3,1,0,2009-s1
P0491,P1318,1,1,0,0,6,4,1,0,2009-s1
P0140,P0607,1,0,0,1,5,5,1,0,2009-s1
P0607,P0820,1,1,0,0,7,3,1,0,2009-s1
P0607,P0984,1,0,1,0,4,6,1,0,2009-s1
P0491,P0607,1,1,0,0,6,4,1,0,2009-s1
P0607,P1040,1,1,0,0,6,4,1,0,2009-s1
P0140,P0820,1,1,0,0,9,1,1,0,2009-s1
P0140,P0984,1,0,1,0,3,7,1,0,2009-s1
P0820,P0984,1,0,1,0,4,6,1,0,2009-s1
P0491,P0984,1,0,0,1,5,5,1,0,2009-s1
P0984,P1040,1,1,0,0,7,3,1,0,2009-s1
P0491,P1040,1,1,0,0,6,4,1,0,2009-s1
P1088,P1104,1,0,1,0,4,6,1,0,2009-s1
P0962,P1088,1,1,0,0,6,4,1,0,2009-s1
P1088,P1360,1,1,0,0,8,2,1,0,2009-s1
P1054,P1088,2,0,2,0,8,12,2,0,2009-s4
P1088,P1236,1,1,0,0,10,0,1,0,2009-s1
P1088,P1354,1,1,0,0,10,0,1,0,2009-s1
P0962,P1104,2,1,1,0,13,7,2,0,2012-s4
P1104,P1360,1,0,1,0,3,7,1,0,2009-s1
P1054,P1104,1,1,0,0,6,4,1,0,2009-s1
P1104,P1354,1,1,0,0,6,4,1,0,2009-s1
P0962,P1360,1,0,1,0,4,6,1,0,2009-s1
P0962,P1054,1,1,0,0,7,3,1,0,2009-s1
P1054,P1360,1,1,0,0,6,4,1,0,2009-s1
P1236,P1360,1,0,1,0,1,9,1,0,2009-s1
P1354,P1360,1,0,1,0,0,10,1,0,2009-s1
P1054,P1236,1,1,0,0,10,0,1,0,2009-s1
P1054,P1354,1,0,1,0,4,6,1,0,2009-s1
P1205,P1282,1,1,0,0,8,2,1,0,2009-s1
P1051,P1205,1,0,1,0,4,6,1,0,2009-s1
P1205,P1284,1,1,0,0,6,4,1,0,2009-s1
P1194,P1205,1,0,0,1,5,5,1,0,2009-s1
P1205,P1349,1,1,0,0,6,4,1,0,2009-s1
P1002,P1205,1,1,0,0,9,1,1,0,2009-s1
P1051,P1282,1,1,0,0,9,1,1,0,2009-s1
P1282,P1284,1,0,1,0,4,6,1,0,2009-s1
P1194,P1282,1,1,0,0,6,4,1,0,2009-s1
P1282,P1349,1,0,1,0,4,6,1,0,2009-s1
P1002,P1282,1,1,0,0,10,0,1,0,2009-s1
P1051,P1284,1,0,1,0,4,6,1,0,2009-s1
P1051,P1194,1,0,1,0,1,9,1,0,2009-s1
P1002,P1051,1,1,0,0,10,0,1,0,2009-s1
P1194,P1284,1,1,0,0,6,4,1,0,2009-s1
P1284,P1349,1,1,0,0,6,4,1,0,2009-s1
P1002,P1284,1,1,0,0,7,3,1,0,2009-s1
P1194,P1349,1,0,1,0,4,6,1,0,2009-s1
P1002,P1194,1,1,0,0,7,3,1,0,2009-s1
P1002,P1349,1,1,0,0,7,3,1,0,2009-s1
P1022,P1275,1,1,0,0,6,4,1,0,2009-s1
P1022,P1357,1,1,0,0,6,4,1,0,2009-s1
P0764,P1022,1,0,1,0,4,6,1,0,2009-s1
P1022,P1085,1,0,0,1,5,5,1,0,2009-s1
P1357,P1361,1,0,0,1,5,5,1,0,2009-s1
P0764,P1361,1,1,0,0,10,0,1,0,2009-s1
P1085,P1361,1,1,0,0,7,3,1,0,2009-s1
P0678,P1357,1,1,0,0,6,4,1,0,2009-s1
P0678,P0764,1,0,1,0,4,6,1,0,2009-s1
P0678,P1085,1,0,1,0,4,6,1,0,2009-s1
P1275,P1357,1,1,0,0,6,4,1,0,2009-s1
P0764,P1275,1,0,1,0,3,7,1,0,2009-s1
P1085,P1275,1,1,0,0,10,0,1,0,2009-s1
P0764,P1357,1,1,0,0,6,4,1,0,2009-s1
P1085,P1357,1,1,0,0,8,2,1,0,2009-s1
P0764,P1085,1,0,0,1,5,5,1,0,2009-s1
P0938,P1290,1,0,0,1,5,5,1,0,2009-s1
P0870,P0938,1,0,1,0,4,6,1,0,2009-s1
P0217,P0938,1,1,0,0,7,3,1,0,2009-s1
P0938,P1195,1,0,1,0,4,6,1,0,2009-s1
P0772,P0938,1,1,0,0,6,4,1,0,2009-s1
P0870,P1290,1,1,0,0,6,4,1,0,2009-s1
P1108,P1290,1,1,0,0,9,1,1,0,2009-s1
P0217,P1290,1,0,1,0,4,6,1,0,2009-s1
P1195,P1290,1,0,1,0,4,6,1,0,2009-s1
P0772,P1290,1,0,1,0,3,7,1,0,2009-s1
P0870,P1108,1,1,0,0,8,2,1,0,2009-s1
P0217,P0870,1,0,1,0,4,6,1,0,2009-s1
P0870,P1195,1,1,0,0,6,4,1,0,2009-s1
P1108,P1195,1,0,0,1,5,5,1,0,2009-s1
P0772,P1108,1,1,0,0,6,4,1,0,2009-s1
P0217,P1195,1,0,1,0,4,6,1,0,2009-s1
P0217,P0772,1,0,0,1,5,5,1,0,2009-s1
P0772,P1195,1,0,1,0,2,8,1,0,2009-s1
P0999,P1005,1,0,0,1,5,5,1,0,2009-s1
P0999,P1196,1,1,0,0,6,4,1,0,2009-s1
P0999,P1302,1,1,0,0,6,4,1,0,2009-s1
P0999,P1184,1,0,0,1,5,5,1,0,2009-s1
P0928,P0999,1,0,1,0,0,10,1,0,2009-s1
P0999,P1060,1,0,1,0,3,7,1,0,2009-s1
P1005,P1196,1,0,1,0,3,7,1,0,2009-s1
P1005,P1302,1,1,0,0,8,2,1,0,2009-s1
P1005,P1184,1,1,0,0,7,3,1,0,2009-s1
P0928,P1005,1,1,0,0,6,4,1,0,2009-s1
P1005,P1060,1,1,0,0,7,3,1,0,2009-s1
P1196,P1302,1,0,1,0,4,6,1,0,2009-s1
P1184,P1196,1,0,1,0,3,7,1,0,2009-s1
P0928,P1196,1,0,1,0,2,8,1,0,2009-s1
P1060,P1196,1,0,1,0,2,8,1,0,2009-s1
P1184,P1302,1,1,0,0,6,4,1,0,2009-s1
P1060,P1302,1,1,0,0,8,2,1,0,2009-s1
P0928,P1184,1,1,0,0,6,4,1,0,2009-s1
P1060,P1184,1,0,1,0,4,6,1,0,2009-s1
P1167,P1371,1,1,0,0,6,4,1,0,2009-s1
P1096,P1371,1,0,1,0,4,6,1,0,2009-s1
P1362,P1371,1,0,1,0,0,10,1,0,2009-s1
P1346,P1371,1,0,0,1,5,5,1,0,2009-s1
P1219,P1371,1,0,1,0,2,8,1,0,2009-s1
P1186,P1371,1,0,1,0,0,10,1,0,2009-s1
P1167,P1362,1,1,0,0,6,4,1,0,2009-s1
P1167,P1346,1,1,0,0,8,2,1,0,2009-s1
P1167,P1219,1,0,1,0,4,6,1,0,2009-s1
P1167,P1186,1,1,0,0,7,3,1,0,2009-s1
P1096,P1362,1,1,0,0,6,4,1,0,2009-s1
P1096,P1346,1,1,0,0,7,3,1,0,2009-s1
P1096,P1219,1,1,0,0,6,4,1,0,2009-s1
P1096,P1186,1,1,0,0,8,2,1,0,2009-s1
P1219,P1362,1,0,1,0,0,10,1,0,2009-s1
P1186,P1362,1,0,1,0,3,7,1,0,2009-s1
P1219,P1346,1,0,1,0,2,8,1,0,2009-s1
P1186,P1219,1,1,0,0,8,2,1,0,2009-s1
P1289,P1298,1,1,0,0,6,4,1,0,2009-s1
P1106,P1298,1,1,0,0,8,2,1,0,2009-s1
P1298,P1347,1,0,1,0,4,6,1,0,2009-s1
P1204,P1298,1,1,0,0,10,0,1,0,2009-s1
P1106,P1289,1,0,1,0,2,8,1,0,2009-s1
P1190,P1289,1,0,1,0,0,10,1,0,2009-s1
P1289,P1347,1,1,0,0,6,4,1,0,2009-s1
P1204,P1289,1,0,1,0,4,6,1,0,2009-s1
P1057,P1289,1,0,1,0,1,9,1,0,2009-s1
P1106,P1190,1,1,0,0,8,2,1,0,2009-s1
P1106,P1347,1,0,1,0,4,6,1,0,2009-s1
P1106,P1204,1,0,1,0,4,6,1,0,2009-s1
P1190,P1347,1,0,1,0,4,6,1,0,2009-s1
P1190,P1204,1,0,1,0,3,7,1,0,2009-s1
P1204,P1347,1,0,1,0,4,6,1,0,2009-s1
P1057,P1347,1,0,1,0,1,9,1,0,2009-s1
P1208,P1287,1,0,1,0,3,7,1,0,2009-s1
P0344,P1287,1,0,0,1,5,5,1,0,2009-s1
P1032,P1287,1,1,0,0,6,4,1,0,2009-s1
P0907,P1287,1,1,0,0,6,4,1,0,2009-s1
P1127,P1287,1,1,0,0,7,3,1,0,2009-s1
P1185,P1287,1,1,0,0,6,4,1,0,2009-s1
P0344,P1208,1,1,0,0,7,3,1,0,2009-s1
P1032,P1208,1,1,0,0,7,3,1,0,2009-s1
P0907,P1208,1,1,0,0,7,3,1,0,2009-s1
P1127,P1208,1,1,0,0,7,3,1,0,2009-s1
P1185,P1208,1,1,0,0,7,3,1,0,2009-s1
P0344,P1032,1,0,0,1,5,5,1,0,2009-s1
P0344,P0907,1,1,0,0,6,4,1,0,2009-s1
P0344,P1127,1,1,0,0,8,2,1,0,2009-s1
P0344,P1185,1,0,1,0,3,7,1,0,2009-s1
P0907,P1032,1,0,1,0,4,6,1,0,2009-s1
P1032,P1127,1,0,1,0,3,7,1,0,2009-s1
P1032,P1185,1,0,0,1,5,5,1,0,2009-s1
P0907,P1127,1,0,0,1,5,5,1,0,2009-s1
P0907,P1185,1,1,0,0,6,4,1,0,2009-s1
P1127,P1185,1,1,0,0,10,0,1,0,2009-s1
P1230,P1351,1,0,1,0,2,8,1,0,2009-s1
P1278,P1351,1,1,0,0,6,4,1,0,2009-s1
P1331,P1351,1,0,1,0,1,9,1,0,2009-s1
P0431,P1351,1,0,1,0,4,6,1,0,2009-s1
P1252,P1351,1,0,1,0,4,6,1,0,2009-s1
P1230,P1278,1,1,0,0,6,4,1,0,2009-s1
P0431,P1230,1,0,1,0,1,9,1,0,2009-s1
P1230,P1252,1,1,0,0,6,4,1,0,2009-s1
P0718,P1230,1,0,1,0,0,10,1,0,2009-s1
P0431,P1278,1,0,1,0,1,9,1,0,2009-s1
P1252,P1278,1,0,1,0,3,7,1,0,2009-s1
P0431,P1331,1,1,0,0,10,0,1,0,2009-s1
P0431,P1252,1,1,0,0,6,4,1,0,2009-s1
P0431,P0718,1,1,0,0,10,0,1,0,2009-s1
P0748,P1388,1,0,1,0,3,7,1,0,2009-s2
P0748,P1258,1,1,0,0,6,4,1,0,2009-s2
P0748,P1381,1,1,0,0,8,2,1,0,2009-s2
P0748,P1261,1,1,0,0,7,3,1,0,2009-s2
P0748,P1074,1,0,0,1,5,5,1,0,2009-s2
P0140,P0748,1,1,0,0,6,4,1,0,2009-s2
P1258,P1388,1,0,1,0,4,6,1,0,2009-s2
P1381,P1388,1,1,0,0,6,4,1,0,2009-s2
P1258,P1381,1,1,0,0,6,4,1,0,2009-s2
P1074,P1258,1,1,0,0,8,2,1,0,2009-s2
P1261,P1381,1,1,0,0,6,4,1,0,2009-s2
P1074,P1381,1,0,1,0,0,10,1,0,2009-s2
P0140,P1381,1,1,0,0,6,4,1,0,2009-s2
P1176,P1223,1,0,1,0,4,6,1,0,2009-s2
P0984,P1176,1,1,0,0,7,3,1,0,2009-s2
P0962,P1176,1,1,0,0,8,2,1,0,2009-s2
P1127,P1176,1,0,1,0,3,7,1,0,2009-s2
P0969,P1223,1,0,1,0,0,10,1,0,2009-s2
P0969,P0984,1,0,1,0,2,8,1,0,2009-s2
P0962,P0969,1,1,0,0,6,4,1,0,2009-s2
P0255,P0969,2,0,2,0,8,12,2,0,2009-s3
P0984,P1223,2,1,1,0,12,8,2,0,2009-s4
P0962,P1223,1,1,0,0,6,4,1,0,2009-s2
P0255,P1223,1,0,1,0,0,10,1,0,2009-s2
P0962,P0984,1,0,1,0,4,6,1,0,2009-s2
P0984,P1127,1,1,0,0,8,2,1,0,2009-s2
P0255,P0984,1,0,1,0,4,6,1,0,2009-s2
P0962,P1127,1,1,0,0,6,4,1,0,2009-s2
P0255,P0962,1,1,0,0,6,4,1,0,2009-s2
P0255,P1127,1,1,0,0,6,4,1,0,2009-s2
P0558,P1380,1,0,1,0,1,9,1,0,2009-s2
P0858,P1380,1,1,0,0,6,4,1,0,2009-s2
P0707,P1380,1,0,1,0,4,6,1,0,2009-s2
P1266,P1380,1,0,1,0,3,7,1,0,2009-s2
P1075,P1380,1,0,1,0,0,10,1,0,2009-s2
P1358,P1380,1,0,1,0,4,6,1,0,2009-s2
P0558,P0707,1,0,1,0,1,9,1,0,2009-s2
P0558,P1266,1,0,1,0,4,6,1,0,2009-s2
P0558,P1075,1,1,0,0,10,0,1,0,2009-s2
P0558,P1358,1,1,0,0,8,2,1,0,2009-s2
P0858,P1266,1,1,0,0,6,4,1,0,2009-s2
P0858,P1075,2,1,1,0,8,12,2,0,2009-s3
P0707,P1266,1,1,0,0,6,4,1,0,2009-s2
P0707,P1075,1,1,0,0,10,0,1,0,2009-s2
P0707,P1358,1,1,0,0,6,4,1,0,2009-s2
P1075,P1266,1,0,1,0,0,10,1,0,2009-s2
P1266,P1358,1,1,0,0,10,0,1,0,2009-s2
P1075,P1358,1,1,0,0,6,4,1,0,2009-s2
P1237,P1312,1,0,1,0,0,10,1,0,2009-s2
P1237,P1326,1,1,0,0,6,4,1,0,2009-s2
P0196,P1237,1,1,0,0,6,4,1,0,2009-s2
P1063,P1237,1,1,0,0,9,1,1,0,2009-s2
P1237,P1390,1,0,1,0,3,7,1,0,2009-s2
P1312,P1326,1,1,0,0,8,2,1,0,2009-s2
P0196,P1312,1,0,1,0,4,6,1,0,2009-s2
P1255,P1312,1,1,0,0,6,4,1,0,2009-s2
P1063,P1312,1,0,1,0,2,8,1,0,2009-s2
P1312,P1390,1,1,0,0,7,3,1,0,2009-s2
P0196,P1326,1,0,0,1,5,5,1,0,2009-s2
P1255,P1326,1,1,0,0,6,4,1,0,2009-s2
P1063,P1326,1,0,1,0,3,7,1,0,2009-s2
P1326,P1390,1,1,0,0,7,3,1,0,2009-s2
P0196,P1255,1,1,0,0,7,3,1,0,2009-s2
P0196,P1063,1,1,0,0,8,2,1,0,2009-s2
P0196,P1390,1,0,0,1,5,5,1,0,2009-s2
P1063,P1255,1,0,1,0,4,6,1,0,2009-s2
P1255,P1390,1,0,1,0,3,7,1,0,2009-s2
P1063,P1390,2,1,1,0,7,13,2,0,2009-s6
P1093,P1304,1,1,0,0,6,4,1,0,2009-s2
P0950,P1304,1,0,1,0,3,7,1,0,2009-s2
P1172,P1304,1,0,1,0,3,7,1,0,2009-s2
P1293,P1304,1,0,1,0,3,7,1,0,2009-s2
P1179,P1304,1,0,0,1,5,5,1,0,2009-s2
P1093,P1192,1,1,0,0,7,3,1,0,2009-s2
P0950,P1093,1,1,0,0,7,3,1,0,2009-s2
P1093,P1172,1,0,0,1,5,5,1,0,2009-s2
